p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	cluster_names
2.71364271035449e-103	-0.33745708068786	0.24	0.389	4.83815358829102e-99	0	EIF3J	Naive 2
5.24523358335266e-103	-0.770260833654761	0.405	0.477	9.35172695575946e-99	0	S100A6	Naive 2
2.08664424397875e-102	-0.460271512512489	0.308	0.44	3.72027802258971e-98	0	METAP2	Naive 2
4.88402655301667e-102	-0.332937594429934	0.498	0.627	8.70773094137342e-98	0	RBM3	Naive 2
5.69485280842455e-102	-0.329234309721532	0.056	0.157	1.01533530721401e-97	0	SOCS1	Naive 2
7.03025120410244e-102	-0.303156711800191	0.29	0.447	1.25342348717942e-97	0	ADRM1	Naive 2
9.36532631338819e-102	-0.326224437807857	0.36	0.511	1.66974402841398e-97	0	UBE2L3	Naive 2
1.02898845404212e-101	-0.318444294263863	0.213	0.365	1.8345835147117e-97	0	EIF1AX	Naive 2
2.28306422614454e-101	-0.344619437438365	0.456	0.59	4.07047520879311e-97	0	UQCRQ	Naive 2
3.7478499277912e-101	0.346252436858324	0.125	0.064	6.68204163625893e-97	0	CHI3L2	Naive 2
8.95985954458987e-101	0.350949475300749	0.604	0.506	1.59745335820493e-96	0	ID3	Naive 2
1.84020258558366e-100	-0.313945011518514	0.4	0.548	3.28089718983711e-96	0	SELENOT	Naive 2
2.05671225371131e-100	-0.367527378776257	0.249	0.385	3.6669122771419e-96	0	HSPA9	Naive 2
3.39590158204233e-100	-0.333229874475736	0.536	0.662	6.05455293062328e-96	0	ATP5MF	Naive 2
4.86548779805881e-100	-0.310891157297466	0.953	0.963	8.67467819515905e-96	0	OAZ1	Naive 2
5.41708075437589e-100	-0.327859280109456	0.321	0.47	9.65811327697678e-96	0	CCT7	Naive 2
6.29446290732689e-100	-0.332670067578315	0.458	0.596	1.12223979174731e-95	0	PARK7	Naive 2
6.71791129977669e-100	-0.355212284604376	0.307	0.453	1.19773640563719e-95	0	PPP1R15A	Naive 2
7.7912569730663e-100	-0.383902992841292	0.196	0.331	1.38910320572799e-95	0	CALR	Naive 2
1.48993849664949e-99	-0.300923813795117	0.222	0.375	2.65641134567637e-95	0	POLR2K	Naive 2
2.04921517979046e-99	-0.44808007199424	0.057	0.14	3.65354574404841e-95	0	LGALS3	Naive 2
2.09362205278775e-99	-0.337904321916411	0.224	0.372	3.73271875791528e-95	0	RBM17	Naive 2
2.25132157350475e-99	-0.318930063700865	0.273	0.426	4.01388123340162e-95	0	ENY2	Naive 2
2.65300566629594e-99	-0.325684549901697	0.32	0.472	4.73004380243903e-95	0	ATP5F1C	Naive 2
3.05024546235465e-99	-0.356841080718384	0.624	0.72	5.4382826348321e-95	0	TPI1	Naive 2
5.92995904314639e-99	-0.331204734583946	0.201	0.348	1.05725239780257e-94	0	HSBP1	Naive 2
1.01576441376093e-98	-0.323543599279801	0.297	0.443	1.81100637329437e-94	0	NUDC	Naive 2
1.28174209099979e-98	-0.303270323940814	0.2	0.34	2.28521797404353e-94	0	TCP1	Naive 2
1.69994326425716e-98	-0.384896472107333	0.217	0.349	3.03082884584409e-94	0	PMAIP1	Naive 2
2.4597473077777e-98	-0.304424241853673	0.18	0.316	4.38548347503686e-94	0	SSRP1	Naive 2
2.95687536513637e-98	-0.426531462080715	0.32	0.445	5.27181308850164e-94	0	DEK	Naive 2
3.32011751174032e-98	-0.338681531107084	0.076	0.183	5.91943751168182e-94	0	DEF8	Naive 2
7.57688866072504e-98	-0.301907303125131	0.044	0.136	1.35088347932067e-93	0	VNN2	Naive 2
7.64080607684238e-98	0.388785820150198	0.406	0.314	1.36227931544023e-93	0	SMC6	Naive 2
9.35190145424879e-98	-0.345597091086671	0.143	0.271	1.66735051027802e-93	0	SH3KBP1	Naive 2
1.12735963281863e-97	-0.320510815309792	0.497	0.627	2.00996948935233e-93	0	PSMB3	Naive 2
1.86220504833143e-97	-0.306773884116873	0.538	0.67	3.32012538067011e-93	0	UQCR11	Naive 2
1.94356190823102e-97	-0.303195568590873	0.214	0.363	3.46517652618509e-93	0	BUD31	Naive 2
5.28794935834733e-97	-0.340164999335369	0.311	0.461	9.42788491099746e-93	0	ROMO1	Naive 2
7.59651788740201e-97	-0.329674514930067	0.123	0.247	1.3543831741449e-92	0	KDELR2	Naive 2
2.21248205074565e-96	-0.329775482172134	0.231	0.376	3.94463424827441e-92	0	MRPS6	Naive 2
3.08910384694713e-96	-0.306910575581688	0.175	0.319	5.50756324872204e-92	0	LYPLA1	Naive 2
2.254802878332e-95	-0.351846195020612	0.033	0.103	4.02008805177811e-91	0	FKBP11	Naive 2
2.94165762349739e-95	-0.302984424892813	0.258	0.409	5.24468137693349e-91	0	ATP6V0B	Naive 2
3.14288166033946e-95	-0.409370293636856	0.226	0.361	5.60344371221922e-91	0	SPIB	Naive 2
7.09251074358654e-95	-0.306509101686393	0.39	0.534	1.26452374047404e-90	0	PSMD8	Naive 2
1.18393874926084e-94	-0.369763802517733	0.075	0.178	2.11084439605715e-90	0	C12orf75	Naive 2
1.3837637001816e-94	-0.409046964361775	0.033	0.106	2.46711230105378e-90	0	CCNB1	Naive 2
3.04848890116442e-94	-0.314065141007738	0.134	0.257	5.43515086188605e-90	0	NIFK	Naive 2
3.33572398992171e-94	0.365549289157347	0.388	0.306	5.94726230163141e-90	0	LTA4H	Naive 2
5.63046224766228e-94	-0.488535991799791	0.82	0.858	1.00385511413571e-89	0	ATP5MG	Naive 2
1.32768357300049e-93	-0.305718798589789	0.234	0.376	2.36712704230258e-89	0	CHMP4B	Naive 2
1.85358240357268e-93	-0.405905428317171	0.296	0.431	3.30475206732972e-89	0	PPIB	Naive 2
3.09173213726367e-93	-0.375101904246877	0.077	0.17	5.5122492275274e-89	0	MCM7	Naive 2
1.26855495013194e-92	-0.314880924833786	0.057	0.155	2.26170662059024e-88	0	SIT1	Naive 2
3.19876852907444e-92	-0.303022033388347	0.399	0.544	5.70308441048681e-88	0	PSMB6	Naive 2
4.50167663122015e-92	-0.382057330982585	0.132	0.236	8.0260392658024e-88	0	EIF4EBP1	Naive 2
7.25020192225382e-92	-0.408967197565962	0.221	0.351	1.29263850071863e-87	0	HNRNPH1	Naive 2
9.01409488513671e-92	-0.565624547841384	0.723	0.777	1.60712297707102e-87	0	HMGN1	Naive 2
1.52271477163695e-91	-0.304971020992355	0.133	0.261	2.71484816635152e-87	0	ZBTB8OS	Naive 2
1.89089424519966e-91	-0.34015357463778	0.193	0.327	3.37127534976647e-87	0	CD99	Naive 2
2.00361402245567e-91	-0.306398261959759	0.156	0.293	3.57224344063621e-87	0	TOP1	Naive 2
3.18193303597814e-91	-0.348628246427279	0.336	0.467	5.67306840984542e-87	0	C1QBP	Naive 2
3.32421096674651e-91	-0.328141732498587	0.04	0.117	5.92673573261235e-87	0	RMI2	Naive 2
4.33357295791126e-91	0.334602472763803	0.388	0.278	7.72632722665998e-87	0	LINC00926	Naive 2
8.15263761234858e-91	-0.309313408696392	0.092	0.208	1.45353375990563e-86	0	PRPSAP2	Naive 2
1.49590602205506e-90	-0.301794054376029	0.371	0.514	2.66705084672197e-86	0	CCT8	Naive 2
1.98952673997619e-90	0.329176319029662	0.153	0.075	3.54712722470355e-86	0	CNN3	Naive 2
3.18023890288155e-90	-0.354038534920783	0.142	0.261	5.67004793994751e-86	0	MYDGF	Naive 2
7.23180560192307e-90	-0.311837132048675	0.128	0.249	1.28935862076686e-85	0	SINHCAF	Naive 2
1.57363909757472e-89	-0.309988801440635	0.329	0.469	2.80564114706598e-85	0	PGAM1	Naive 2
4.70812591002838e-89	-0.322551967029141	0.627	0.724	8.39411768498959e-85	0	NDUFA4	Naive 2
1.28908293847347e-88	-0.381703950480696	0.086	0.186	2.29830597100436e-84	0	SMC4	Naive 2
1.39876479432941e-88	-0.382647958095558	0.374	0.507	2.4938577518099e-84	0	RPS27L	Naive 2
3.53111793162589e-88	-0.321573991066908	0.302	0.444	6.2956301602958e-84	0	HNRNPD	Naive 2
3.21382406591108e-87	0.308780113904367	0.709	0.636	5.72992692711287e-83	0	ZFP36L1	Naive 2
3.43034246675621e-86	-0.410829826028031	0.269	0.397	6.11595758397965e-82	0	ACADM	Naive 2
4.40699538028221e-86	0.343402101503514	0.171	0.104	7.85723206350515e-82	0	ENTPD1	Naive 2
1.35909959679921e-85	-0.33746899258238	0.396	0.53	2.4231386711333e-81	0	MZT2B	Naive 2
2.28945631270336e-85	0.332846008006851	0.162	0.098	4.08187165991883e-81	0	ETHE1	Naive 2
3.46399271010578e-85	-0.303121158657959	0.232	0.369	6.1759526028476e-81	0	LSM6	Naive 2
5.27440850468674e-85	-0.31263822509545	0.336	0.481	9.403742923006e-81	0	CAPZA1	Naive 2
8.72791919698108e-85	-0.622248921487094	0.89	0.887	1.55610071362976e-80	0	GAPDH	Naive 2
1.8728443149249e-84	-0.304698256838658	0.599	0.702	3.3390941290796e-80	0	COX6A1	Naive 2
2.96383713394259e-84	-0.330847454966468	0.164	0.283	5.28422522610625e-80	0	ANP32E	Naive 2
1.87706924350726e-83	-0.35611480984669	0.055	0.134	3.34662675424909e-79	0	LPP	Naive 2
2.52145369538396e-83	-0.331637082612759	0.311	0.453	4.49549979350006e-79	0	DNAJA1	Naive 2
7.1241285943354e-83	0.304760279573011	0.523	0.432	1.27016088708406e-78	0	PNRC1	Naive 2
5.96074094568294e-81	0.321768409404631	0.261	0.181	1.06274050320581e-76	0	FAM129C	Naive 2
2.53753856080354e-80	0.348996721823768	0.4	0.312	4.52417750005662e-76	0	PTPN6	Naive 2
4.01631545146071e-79	-0.319177589229938	0.334	0.464	7.16068881840929e-75	0	PPA1	Naive 2
2.37465101885361e-78	0.353251985609684	0.405	0.328	4.23376530151411e-74	0	PKIG	Naive 2
3.21028596989318e-78	-0.315050885433126	0.193	0.311	5.72361885572255e-74	0	YWHAH	Naive 2
6.44122875124009e-78	-0.321748811095151	0.182	0.311	1.1484066740586e-73	0	TUBA4A	Naive 2
1.04517092584677e-77	0.334099246190617	0.23	0.143	1.8634352436922e-73	0	SLC2A3	Naive 2
1.26254752570235e-77	-0.371791309069589	0.581	0.673	2.25099598357471e-73	0	SLC25A5	Naive 2
2.00920271863716e-76	-0.530090601498319	0.455	0.55	3.5822075270582e-72	0	ISG20	Naive 2
2.05888321039362e-75	-0.368753830186924	0.846	0.874	3.67078287581078e-71	0	ARPC2	Naive 2
6.48341009896065e-75	-0.340477236654589	0.293	0.424	1.15592718654369e-70	0	RPL22L1	Naive 2
1.3640003866057e-73	-0.318164985396187	0.389	0.51	2.4318762892793e-69	0	CBX3	Naive 2
3.45220219899905e-73	0.357499372627659	0.202	0.123	6.1549313005954e-69	0	FCER2	Naive 2
1.85680229089929e-71	-0.348962675720916	0.167	0.278	3.31049280444435e-67	0	SYNE2	Naive 2
2.2638707607658e-71	-0.424829265507558	0.726	0.768	4.03625517936934e-67	0	PKM	Naive 2
1.13722168273506e-70	0.313386737245121	0.346	0.265	2.02755253814834e-66	0	IFITM2	Naive 2
5.98780605504133e-70	-0.359703076616626	0.395	0.512	1.06756594155332e-65	0	C4orf3	Naive 2
6.58165848359373e-70	-0.337832702307134	0.097	0.177	1.17344389103993e-65	0	MARCKS	Naive 2
1.39073935953147e-69	-0.318136471358799	0.263	0.388	2.47954920410867e-65	0	SELENOK	Naive 2
2.4503595157766e-69	-0.542967356582975	0.517	0.581	4.3687459806781e-65	0	VIM	Naive 2
5.67818683369627e-69	-0.430216241862279	0.689	0.745	1.01236393057971e-64	0	HSPA8	Naive 2
7.94777409495159e-69	-0.371488643642828	0.086	0.165	1.41700864338892e-64	0	NFKBID	Naive 2
1.1219969410354e-68	-0.318026064984386	0.59	0.695	2.00040834617201e-64	0	TAGLN2	Naive 2
3.14902040784627e-68	-0.305317518109875	0.047	0.123	5.61438848514911e-64	0	CD9	Naive 2
2.6270630781557e-66	0.30469574424962	0.475	0.401	4.68379076204379e-62	0	NPC2	Naive 2
1.12418832601127e-65	-0.40918333342462	0.248	0.353	2.00431536644549e-61	0	DUT	Naive 2
1.62527423896454e-65	0.309988313628007	0.286	0.217	2.89770144064989e-61	0	NT5C3A	Naive 2
4.4337843895781e-65	-0.328873415863836	0.3	0.417	7.9049941881788e-61	0	NUCKS1	Naive 2
7.20993892156435e-62	-0.806437925784797	0.373	0.439	1.28546001032571e-57	0	STMN1	Naive 2
3.42985599422985e-61	-0.831482551502514	0.215	0.273	6.11509025211241e-57	0	S100A4	Naive 2
9.03834906463721e-59	-0.450361004630198	0.931	0.934	1.61144725473417e-54	0	SERF2	Naive 2
1.20067767333745e-57	-0.305200759040001	0.127	0.223	2.14068822379333e-53	0	EAF2	Naive 2
2.16722428762994e-57	-1.32856706123278	0.351	0.437	3.86394418241543e-53	0	HIST1H4C	Naive 2
5.87497142800676e-56	-0.323108505011021	0.119	0.202	1.04744865589932e-51	0	PCNA	Naive 2
5.05762487869535e-55	-0.308230164648268	0.291	0.418	9.01723939622595e-51	0	CSTB	Naive 2
2.87761845012175e-54	-0.317094626671055	0.206	0.317	5.13050593472207e-50	0	TCF4	Naive 2
3.04689122828152e-54	-0.345170850469339	0.213	0.321	5.43230237090313e-50	0	BCL7A	Naive 2
3.56666362233008e-53	-0.325404957310689	0.052	0.104	6.3590045722523e-49	0	KLK1	Naive 2
2.98750940374627e-52	-0.34303837566308	0.218	0.311	5.32643051593923e-48	0	NFKBIA	Naive 2
4.49440797833476e-52	-0.333769340728705	0.178	0.273	8.01307998457305e-48	0	MDM4	Naive 2
6.54884345481784e-51	-2.30965926361715	0.073	0.137	1.16759329955947e-46	0	IGHG2	Naive 2
4.95499151704199e-50	-0.322682304400916	0.066	0.121	8.83425437573416e-46	0	C1orf56	Naive 2
1.10957381503347e-49	-1.95456999966591	0.18	0.256	1.97825915482317e-45	0	IGHG4	Naive 2
5.2322292300358e-49	-0.354030582344416	0.72	0.771	9.32854149423083e-45	0	CYBA	Naive 2
8.39108954920451e-47	-0.726688039765604	0.685	0.722	1.49604735572767e-42	0	HMGN2	Naive 2
6.82914483147198e-44	-0.450248485276305	0.929	0.932	1.21756823200314e-39	0	HMGB1	Naive 2
1.03884998281284e-38	-0.441942210889819	0.432	0.513	1.85216563435701e-34	0	SSR4	Naive 2
7.02666432151862e-27	-0.309953049509448	0.939	0.928	1.25278398188355e-22	0	NPM1	Naive 2
2.06565561794793e-20	-0.727219417164255	0.156	0.223	3.68285740123936e-16	0	PLCG2	Naive 2
9.89846946890283e-17	-0.394894831554688	0.86	0.846	1.76479812161069e-12	0	HSP90AB1	Naive 2
2.26493136415457e-08	-0.310944810330708	0.793	0.784	0.000403814612915119	0	ACTG1	Naive 2
2.9275809859743e-08	-1.15966971785123	0.403	0.434	0.000521958413989359	0	IGLC3	Naive 2
0.000490229942859223	-1.03825869235442	0.912	0.929	1	0	IGKC	Naive 2
0.00582875899481827	-1.61244335182059	0.608	0.652	1	0	IGLC2	Naive 2
0	1.62640448940425	0.691	0.327	0	1	SELL	Naive 1
0	1.4569475157633	0.95	0.723	0	1	CXCR4	Naive 1
0	1.37014617049403	0.515	0.24	0	1	KLF2	Naive 1
0	1.12052718981081	0.401	0.185	0	1	PLAC8	Naive 1
0	1.07245100439787	0.386	0.217	0	1	CD55	Naive 1
0	1.04807980200102	0.449	0.282	0	1	ZFP36L2	Naive 1
0	0.920022166919104	0.75	0.452	0	1	LTB	Naive 1
0	0.896449716084155	0.77	0.583	0	1	IGHD	Naive 1
0	0.769311376153668	0.968	0.931	0	1	BTG1	Naive 1
0	0.755657277672165	0.904	0.84	0	1	CD37	Naive 1
0	0.730873185117909	0.998	0.984	0	1	TMSB10	Naive 1
0	0.670396024214154	1	1	0	1	MALAT1	Naive 1
0	0.660507967673452	0.946	0.857	0	1	CD52	Naive 1
0	0.59892571787207	0.998	0.894	0	1	IGHM	Naive 1
0	0.342707348770136	1	0.998	0	1	B2M	Naive 1
0	0.319782592951137	1	1	0	1	RPS27	Naive 1
0	-0.513550939309875	0.566	0.836	0	1	RPS26	Naive 1
0	-0.567286162008272	0.697	0.894	0	1	ARPC2	Naive 1
0	-0.567990110131293	0.318	0.645	0	1	PSMB3	Naive 1
0	-0.573125057462614	0.516	0.793	0	1	PSMA7	Naive 1
0	-0.5756266690887	0.281	0.606	0	1	UQCRQ	Naive 1
0	-0.582548280444209	0.368	0.696	0	1	PSMB1	Naive 1
0	-0.585836981928602	0.456	0.76	0	1	COX6C	Naive 1
0	-0.588788279772904	0.923	0.984	0	1	RPS24	Naive 1
0	-0.603624201798462	0.34	0.673	0	1	COX7B	Naive 1
0	-0.604539490290965	0.331	0.646	0	1	POMP	Naive 1
0	-0.626157610317502	0.316	0.649	0	1	POLR2L	Naive 1
0	-0.638654654358515	0.807	0.944	0	1	HNRNPA1	Naive 1
0	-0.655321862135901	0.434	0.741	0	1	TPI1	Naive 1
0	-0.657586286237126	0.425	0.746	0	1	NDUFA4	Naive 1
0	-0.669003181483911	0.347	0.674	0	1	PSMA4	Naive 1
0	-0.672390040848006	0.263	0.595	0	1	SEC61G	Naive 1
0	-0.681655026267257	0.374	0.726	0	1	SLC25A3	Naive 1
0	-0.692871884665234	0.292	0.649	0	1	RBM3	Naive 1
0	-0.699262095483764	0.164	0.481	0	1	PPA1	Naive 1
0	-0.699264986439557	0.856	0.954	0	1	YBX1	Naive 1
0	-0.710311962647316	0.275	0.613	0	1	SNRPE	Naive 1
0	-0.719069265614345	0.034	0.262	0	1	MTHFD2	Naive 1
0	-0.725950554264534	0.348	0.677	0	1	SET	Naive 1
0	-0.734684478048692	0.745	0.921	0	1	PFN1	Naive 1
0	-0.738632760245737	0.299	0.639	0	1	SEC61B	Naive 1
0	-0.751253438288004	0.243	0.569	0	1	PSME2	Naive 1
0	-0.755454925827904	0.072	0.335	0	1	ODC1	Naive 1
0	-0.759516031728475	0.274	0.628	0	1	ATP5MC3	Naive 1
0	-0.774145198035019	0.537	0.8	0	1	HMGN1	Naive 1
0	-0.777663593018135	0.218	0.536	0	1	HSPE1	Naive 1
0	-0.781688536896334	0.383	0.721	0	1	SRSF3	Naive 1
0	-0.784346024161547	0.322	0.635	0	1	LDHA	Naive 1
0	-0.784430743230117	0.183	0.514	0	1	SNRPD1	Naive 1
0	-0.799535525898772	0.272	0.622	0	1	LDHB	Naive 1
0	-0.816593859975745	0.133	0.435	0	1	BASP1	Naive 1
0	-0.833968069223933	0.107	0.433	0	1	YWHAE	Naive 1
0	-0.835905411143201	0.8	0.948	0	1	NPM1	Naive 1
0	-0.864634788962167	0.501	0.782	0	1	RAN	Naive 1
0	-0.866146860276722	0.144	0.481	0	1	HMGA1	Naive 1
0	-0.921560897319187	0.161	0.503	0	1	HSPD1	Naive 1
0	-1.06064792761773	0.05	0.334	0	1	NME1	Naive 1
0	-1.06680456548166	0.556	0.818	0	1	ACTG1	Naive 1
0	-1.0722828797469	0.287	0.617	0	1	TUBB	Naive 1
0	-1.11996806331772	0.053	0.338	0	1	CD27	Naive 1
0	-1.14251028249994	0.111	0.45	0	1	TXN	Naive 1
0	-1.15775951142291	0.272	0.644	0	1	PRDX1	Naive 1
0	-1.23767549092402	0.405	0.782	0	1	HSPA8	Naive 1
0	-1.30442695651224	0.397	0.759	0	1	ENO1	Naive 1
0	-1.33831984411749	0.596	0.883	0	1	HSP90AB1	Naive 1
0	-1.39139373768553	0.672	0.918	0	1	GAPDH	Naive 1
0	-1.40969168148133	0.023	0.232	0	1	RGS13	Naive 1
0	-1.41401053744144	0.391	0.812	0	1	PKM	Naive 1
0	-1.63640415521685	0.055	0.319	0	1	MIR155HG	Naive 1
0	-1.67313077943232	0.066	0.451	0	1	FABP5	Naive 1
8.39911597930119e-322	-0.554888129003236	0.5	0.778	1.49747838794961e-317	1	CHCHD2	Naive 1
5.06911352633119e-321	-0.588049387247989	0.217	0.537	9.03772250609588e-317	1	COX5A	Naive 1
4.74401833136765e-320	-0.583276896683403	0.352	0.666	8.45811028299538e-316	1	ATP5F1B	Naive 1
5.00043840155926e-320	-0.640486374055294	0.047	0.281	8.91528162614e-316	1	RGS10	Naive 1
3.08074633464309e-319	0.946543474692797	0.45	0.275	5.49266264003517e-315	1	LINC00926	Naive 1
3.35709701298794e-318	-0.530942375237538	0.415	0.722	5.98536826445619e-314	1	COX6A1	Naive 1
3.44651873485246e-315	-0.743835456371955	0.221	0.521	6.14479825236846e-311	1	RANBP1	Naive 1
4.22474285254963e-315	-0.881806273081223	0.449	0.73	7.53229403181073e-311	1	H2AFZ	Naive 1
1.6370964590839e-313	-0.577592852796168	0.375	0.683	2.91877927690068e-309	1	SNRPG	Naive 1
3.82232337080437e-312	-0.514070150462151	0.436	0.737	6.81482033780712e-308	1	ELOB	Naive 1
2.45705531124706e-311	-0.880943051030122	0.111	0.372	4.38068391442238e-307	1	LRMP	Naive 1
2.67583056535981e-311	-0.613676875871861	0.178	0.487	4.77073831498e-307	1	ILF2	Naive 1
9.11286855029533e-311	0.842956498529853	0.667	0.564	1.62473333383215e-306	1	SARAF	Naive 1
4.69449083772804e-310	0.951343122430512	0.351	0.192	8.36980771458533e-306	1	LBH	Naive 1
9.92239386633841e-308	-0.591601231928349	0.286	0.597	1.76906360242947e-303	1	ATP5PF	Naive 1
2.1334338131615e-307	-0.690280612431656	0.518	0.779	3.80369914548563e-303	1	HSP90AA1	Naive 1
1.18759722982466e-301	-0.532926500785889	0.369	0.678	2.11736710105439e-297	1	ATP5MF	Naive 1
1.93305298564758e-300	-0.602513913283698	0.182	0.485	3.44644016811108e-296	1	SEM1	Naive 1
6.65337327606713e-299	-0.506219658803067	0.363	0.677	1.18622992139001e-294	1	ATP5MD	Naive 1
6.12949437687091e-296	-0.558463821181197	0.144	0.441	1.09282755245231e-291	1	PSMB2	Naive 1
1.76890950159658e-293	0.641187853588227	0.867	0.791	3.15378875039654e-289	1	LAPTM5	Naive 1
7.74715532644385e-293	-0.537471253966111	0.228	0.542	1.38124032315167e-288	1	EIF3I	Naive 1
4.08839387032352e-292	-0.422747103527583	0.965	0.991	7.28919743139981e-288	1	RPLP0	Naive 1
6.06158507330107e-290	-0.51979865836736	0.8	0.935	1.08072000271885e-285	1	CFL1	Naive 1
1.18642787729777e-289	-0.609087780576865	0.14	0.428	2.11528226243419e-285	1	PHB	Naive 1
1.068972850369e-287	-0.582574129060375	0.261	0.57	1.90587169492288e-283	1	IMPDH2	Naive 1
7.67999163712551e-286	-0.650480531014504	0.1	0.361	1.36926570898311e-281	1	RFTN1	Naive 1
1.20647066244058e-283	-0.658697193960214	0.14	0.419	2.15101654406531e-279	1	NHP2	Naive 1
2.42498547916923e-283	-0.951288688725845	0.027	0.213	4.32350661081083e-279	1	PTTG1	Naive 1
6.90591228119831e-283	-0.570520600908627	0.27	0.571	1.23125510061485e-278	1	SRSF9	Naive 1
8.62358898711935e-282	-0.61686813410379	0.322	0.62	1.53749968051351e-277	1	ANP32B	Naive 1
1.23989729513497e-281	-0.666555620585054	0.353	0.64	2.21061288749614e-277	1	DYNLL1	Naive 1
5.62915268961274e-281	-0.594957421581009	0.186	0.481	1.00362163303106e-276	1	C1QBP	Naive 1
1.10753747007704e-279	-0.513667593051258	0.379	0.678	1.97462855540035e-275	1	HNRNPM	Naive 1
3.31474598442218e-273	-0.512317925040429	0.304	0.61	5.9098606156263e-269	1	PARK7	Naive 1
4.84787017153483e-272	-0.718410581630341	0.175	0.421	8.64326772882944e-268	1	EIF5A	Naive 1
1.79810068706812e-268	-0.51204942061466	0.388	0.675	3.20583371497375e-264	1	ERH	Naive 1
4.79761716062092e-268	-0.602486784735089	0.137	0.408	8.55367163567103e-264	1	LCP1	Naive 1
6.86145847672436e-267	-0.468916449556134	0.332	0.638	1.22332943181519e-262	1	PSMA2	Naive 1
2.61964276127256e-265	-0.425049471542781	0.464	0.752	4.67056107907284e-261	1	COX6B1	Naive 1
8.24546676850959e-265	-0.5648699916594	0.098	0.355	1.47008427015758e-260	1	IMP4	Naive 1
9.94004461256748e-265	0.88102404970121	0.48	0.335	1.77221055397466e-260	1	TXNIP	Naive 1
2.01225007479265e-264	-0.550563708117174	0.205	0.499	3.58764065834781e-260	1	PRMT1	Naive 1
3.46795152809091e-263	-0.549847528880775	0.411	0.691	6.18301077943329e-259	1	SLC25A5	Naive 1
4.86314391017109e-263	-0.450194268811659	0.352	0.654	8.67049927744404e-259	1	NDUFA13	Naive 1
6.43564340364358e-263	-0.569987035791326	0.147	0.423	1.14741086243561e-258	1	CCT5	Naive 1
3.60851350484479e-262	0.401275033164866	0.976	0.968	6.43361872778778e-258	1	MT-ND3	Naive 1
2.00924943048928e-261	-0.724416284127308	0.014	0.167	3.58229080961933e-257	1	BIK	Naive 1
8.88232758055433e-261	-0.483408763078249	0.235	0.54	1.58363018433703e-256	1	NDUFA11	Naive 1
4.39037890954585e-257	0.856825679182085	0.597	0.49	7.8276065578293e-253	1	TSC22D3	Naive 1
6.97984299021688e-257	-0.523216021515843	0.133	0.408	1.24443620672577e-252	1	PSMC1	Naive 1
5.74128845728032e-256	0.502966479044291	0.914	0.859	1.02361431904851e-251	1	CD79A	Naive 1
2.04342172600622e-254	-0.473458869589132	0.293	0.593	3.6432165952965e-250	1	PGK1	Naive 1
3.0482553438975e-253	-0.786306427487123	0.355	0.621	5.43473445263486e-249	1	MARCKSL1	Naive 1
1.60146290271356e-251	0.894256736297183	0.454	0.321	2.85524820924801e-247	1	HVCN1	Naive 1
1.00626910641419e-250	-0.535066111942806	0.2	0.487	1.79407718982586e-246	1	MRPL51	Naive 1
1.73347397535501e-250	-0.626323460554118	0.098	0.338	3.09061075066045e-246	1	CALR	Naive 1
2.5942011965994e-250	-0.533937650019308	0.192	0.477	4.62520131341707e-246	1	CCT6A	Naive 1
5.86300362530585e-250	-0.509084133884455	0.19	0.479	1.04531491635578e-245	1	ATP5MC1	Naive 1
1.03188973539424e-249	-0.487369746882761	0.149	0.429	1.8397562092344e-245	1	NDUFAB1	Naive 1
