feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
FOXO1-regulon	Activated Chemokine	0.00688204796604814	-0.0100565096660158	17797921.5	0.368702713015939	1.31041706017838e-55	2.02260024505794e-55	30.8256880733945	52.8722395339385
FOXO3-regulon	Activated Chemokine	0.0121637610604061	-0.00776671995850038	20866989	0.432281682823118	1.01315560113014e-16	1.33211199407852e-16	36.5137614678899	47.0125999187102
GABPA-regulon	Activated Chemokine	0.0193512422248321	-0.00628772543578963	14283924	0.295906549049195	1.18344315672396e-117	2.30204011307948e-117	100	100
GTF2B-regulon	Activated Chemokine	0.0936634903052057	0.0149660160156731	34470012.5	0.71408265995798	2.97269244928321e-129	6.20768129115023e-129	100	100
HINFP-regulon	Activated Chemokine	0.0125866293082585	-0.00373360358419918	21670088	0.44891872553175	3.21181693183963e-09	3.76923970513411e-09	58.4403669724771	63.3518493429075
HIVEP3-regulon	Activated Chemokine	0.109130141258613	0.032216052003803	35390939	0.733160623586388	6.08330572999438e-153	1.39327324783742e-152	99.8165137614679	99.6906471571151
HOXB2-regulon	Activated Chemokine	0.0282040826185365	-0.00911766190494869	20767082	0.430212003959252	2.74452557982439e-15	3.5110147057213e-15	83.1192660550459	83.7442984238811
IKZF1-regulon	Activated Chemokine	0.141443034322317	-0.00248068862574777	20794322	0.430776309285723	5.23183540683764e-15	6.63321989081201e-15	100	100
IRF1-regulon	Activated Chemokine	0.112431367426499	-0.0235774421278614	9502831.5	0.196861175917835	4.35924793809482e-257	1.43956559816154e-256	100	100
IRF2-regulon	Activated Chemokine	0.0757924741205907	-0.0094550724202606	16718065	0.346332346834815	1.59838282901127e-67	2.57920865590455e-67	100	100
IRF3-regulon	Activated Chemokine	0.130260322056068	-0.0155599809852115	11044297	0.228794259332686	3.37074799208904e-206	9.57292429753288e-206	100	100
IRF4-regulon	Activated Chemokine	0.074382103888998	0.0163628132956992	37390053.5	0.774574388658872	2.66637034291918e-211	7.72703242233722e-211	100	99.9954839001039
IRF5-regulon	Activated Chemokine	0.054651638930039	0.00779410883240807	27583843.5	0.571428407179853	5.47356326358845e-16	7.06587257663237e-16	91.8348623853211	80.1991600054193
IRF7-regulon	Activated Chemokine	0.0815278361408023	-0.0269543430745549	7115592.5	0.14740700252363	0	0	100	100
IRF8-regulon	Activated Chemokine	0.062171553359975	-0.0200838148044431	9932033	0.205752537613104	2.37679925479184e-242	7.67057941319185e-242	100	100
IRF9-regulon	Activated Chemokine	0.0255584990193618	-0.00856342859164902	13992806	0.28987573267506	1.36741584076887e-124	2.73483168153773e-124	100	100
JUN-regulon	Activated Chemokine	0.0772447345513765	-0.0114301174569789	13908517.5	0.288129607509487	1.22960187208489e-126	2.53048501211674e-126	100	100
JUNB-regulon	Activated Chemokine	0.153156546141079	-0.00678902730245365	19171272.5	0.397153127274882	3.25714500037659e-31	4.57935237676709e-31	100	100
JUND-regulon	Activated Chemokine	0.0363559394587748	-0.00215347808372406	21245598.5	0.440124977885612	1.33351845409116e-11	1.61845829470893e-11	100	100
KLF11-regulon	Activated Chemokine	0.013506160190834	-0.00863782117379691	21493541.5	0.445261378603713	3.79938019981524e-12	4.6509654170152e-12	33.302752293578	41.0445739059748
KLF12-regulon	Activated Chemokine	0.0243230120290333	-0.0232859771295233	10302796.5	0.213433294511447	5.66158431997208e-230	1.71052122007667e-229	92.1100917431193	98.7625886284605
KLF13-regulon	Activated Chemokine	0.0519230500186359	-0.0147227104603663	8942224	0.185247600355819	5.3884549623111e-277	1.91290151162044e-276	100	100
KLF2-regulon	Activated Chemokine	0.0763096570839817	-0.0333395769518565	6767228	0.140190264531587	0	0	100	100
KLF3-regulon	Activated Chemokine	0.0431223661829778	-0.029618328012012	11856297	0.245615695643041	1.1565978171791e-181	2.93280160784701e-181	99.2660550458716	99.8780653028045
KLF4-regulon	Activated Chemokine	0.0118447012767195	-0.00415489724532231	22412851	0.464305844371883	1.5973459680094e-05	1.77205568326043e-05	46.2385321100917	49.9006458022851
KLF6-regulon	Activated Chemokine	0.0489382843852774	-0.0209447162919114	12512833.5	0.259216541603845	5.6959128394163e-163	1.34803270532852e-162	100	100
KLF7-regulon	Activated Chemokine	0.0365306092419973	-0.00970116533428697	18859219.5	0.390688620298336	4.83549160576084e-35	6.93575563654586e-35	98.4403669724771	97.5342094567132
KLF8-regulon	Activated Chemokine	0.0106093057469204	-0.0148542391900473	15024029	0.311238604616283	4.82701370800994e-102	8.78764034022323e-102	58.6238532110092	78.1036896536151
MAFB-regulon	Activated Chemokine	0.0502144661104132	-0.0057054938402517	18401291.5	0.381202158861479	4.47431953327875e-41	6.61826430964148e-41	100	99.9977419500519
MAFF-regulon	Activated Chemokine	0.00700724941399277	-0.00551210034199902	21966053.5	0.455049962980411	1.86121090341323e-10	2.22094074188805e-10	20.9174311926606	28.7336855891252
MAFG-regulon	Activated Chemokine	0.0347960025101	0.00961973028349333	28690546.5	0.594354926919974	1.95584587547489e-28	2.6964088768683e-28	73.1192660550459	58.2441403603848
MAX-regulon	Activated Chemokine	0.19574306425941	-0.001974578055393	20307576	0.420692852588285	3.23255429453123e-19	4.33040292286259e-19	100	100
MAZ-regulon	Activated Chemokine	0.141010152516692	0.00482217532947141	31058573.5	0.643411103473792	4.78360874071561e-59	7.54747156868462e-59	100	100
MEF2A-regulon	Activated Chemokine	0.0235399083255473	-0.0176381007348638	8567505.5	0.177484911461654	1.01876729181299e-290	3.70935783172935e-290	100	99.9977419500519
MLX-regulon	Activated Chemokine	0.0488532415779865	-0.00417244461917029	21477827.5	0.444935846522209	4.92738244024689e-10	5.83073588762548e-10	100	99.9887097502597
MXD4-regulon	Activated Chemokine	0.0820539718226196	-0.0103641195086625	25442114.5	0.527060232342982	0.00221593295103984	0.00236588330111021	93.1192660550459	88.4929774646615
MXI1-regulon	Activated Chemokine	0.0540671551949068	-0.0114371335883849	17045360	0.353112607915107	7.44789105258448e-62	1.18831520164831e-61	100	100
MYBL1-regulon	Activated Chemokine	0.0102020302460963	-0.0201727690337013	13991146	0.289841344024475	1.30500032353736e-125	2.64728637060436e-125	57.9816513761468	80.6033509461229
MYC-regulon	Activated Chemokine	0.465864781854003	0.154699129312613	45626374.5	0.945198463945986	0	0	100	100
NFATC1-regulon	Activated Chemokine	0.114186113035978	0.0652353217641544	42212202.5	0.87447029048466	0	0	100	94.7003567718918
NFE2L1-regulon	Activated Chemokine	0.319062654513512	0.139752579851908	42733053.5	0.885260268223188	0	0	100	99.9345165515061
NFE2L2-regulon	Activated Chemokine	0.165488461725779	0.0559519842342995	45474679.5	0.94205594204808	0	0	100	100
NFKB1-regulon	Activated Chemokine	0.114074382798328	0.0588184951691351	43549901	0.902182125608068	0	0	100	99.93000045161
NFKB2-regulon	Activated Chemokine	0.102564440964836	0.0299062410683808	40159367.5	0.831943648602681	7.77486287080266e-308	2.9838662909567e-307	100	100
NFYA-regulon	Activated Chemokine	0.0193049450999793	-0.00168391107437605	21980539	0.455350045388876	4.54095104729324e-07	5.15852038972512e-07	99.4495412844037	99.0064580228515
NFYB-regulon	Activated Chemokine	0.114681930752429	0.00620611427052872	33348893.5	0.690857497575186	3.91665466376821e-103	7.22292158772839e-103	100	100
NFYC-regulon	Activated Chemokine	0.083332565401795	-0.000207149393428044	25520011.5	0.528673950845774	0.00119649897390842	0.00128714283556815	100	100
NR1H3-regulon	Activated Chemokine	0.00398929922331403	-0.00465695614917009	21878451	0.453235184809994	3.43978227211362e-13	4.24738332730551e-13	13.5779816513761	22.3140495867769
NR2C2-regulon	Activated Chemokine	0.0112386675614195	-0.0108071038597105	16533120	0.342501016122477	8.29429626243763e-72	1.36952333635598e-71	57.9816513761468	76.4214424423068
NR3C1-regulon	Activated Chemokine	0.202424774802416	-0.0236202034837524	7469512.5	0.154738828556833	0	0	100	100
NRF1-regulon	Activated Chemokine	0.0260733780158601	-0.000671928685121871	24353079	0.504499713496965	0.611174861411469	0.615509434896656	100	99.966129250779
PAX5-regulon	Activated Chemokine	0.0727419638078563	-0.0282031986359221	7274494	0.15069881466879	0	0	100	100
POU2F1-regulon	Activated Chemokine	0.00256230367941107	-0.00237472158942802	22761667	0.471531935662564	1.88606519990096e-06	2.10882880618848e-06	13.1192660550459	18.4753646750666
POU6F1-regulon	Activated Chemokine	0.0131881011774799	-0.0182524808229593	16393377	0.339606092508785	1.68217199272936e-76	2.87793280683818e-76	43.2110091743119	65.8989296843246
REL-regulon	Activated Chemokine	0.321311786284839	0.0590174935264992	45772523	0.948226084247222	0	0	100	100
RELA-regulon	Activated Chemokine	0.0855427829805686	-0.0066821950950308	15589593	0.322954859302772	5.14723246739847e-89	8.91350012647052e-89	100	100
RELB-regulon	Activated Chemokine	0.128310526552144	0.0236960629314615	41664315.5	0.863120233494794	0	0	100	100
REST-regulon	Activated Chemokine	0.202966755668602	-0.0160369481092035	9020858.5	0.186876596948857	3.70624473132868e-274	1.28362622402115e-273	100	100
RFX5-regulon	Activated Chemokine	0.0536715000941009	-0.0119643767803608	14516167.5	0.300717718068584	2.90476860082419e-112	5.57401542320318e-112	100	100
RXRA-regulon	Activated Chemokine	0.0336073304880645	0.0195467337647753	36733383	0.760970766746755	4.0201516523832e-200	1.11933634242826e-199	90.8256880733945	63.6092670369869
SETDB1-regulon	Activated Chemokine	0.0658326973100108	0.00626568151840808	27648048	0.572758471105454	2.01655024936091e-16	2.62706546247017e-16	97.9816513761468	94.9803549654518
SOX5-regulon	Activated Chemokine	0.00529372671357056	-0.00257134438062002	22525975	0.466649327328992	2.54326470328403e-07	2.93612673062059e-07	16.1467889908257	22.6504990290385
SP1-regulon	Activated Chemokine	0.0140827584391982	0.00111568515094381	24882842.5	0.515474323071843	0.0706110029771499	0.072657698715618	62.0183486238532	59.7683240753286
SP2-regulon	Activated Chemokine	0.0275217334344335	-0.000736105994749627	23122641.5	0.479009903102726	0.01771334402252	0.018494815082337	100	100
SP3-regulon	Activated Chemokine	0.0178497461055524	-0.0106766227957232	8308772.5	0.172124984514749	2.17584619727447e-300	8.13079368455198e-300	100	100
SP4-regulon	Activated Chemokine	0.0095017807040875	0.00088511826631823	24972643	0.517334635130203	0.0145352988899057	0.0152889810545675	32.3853211009174	28.9323939845549
SPI1-regulon	Activated Chemokine	0.371020478921496	-0.0486921578870497	7354159	0.152349159156061	0	0	100	100
SPIB-regulon	Activated Chemokine	0.591894424559912	0.0281186570660672	36834152.5	0.763058313207686	4.04676296218803e-194	1.10507757813596e-193	100	100
SREBF1-regulon	Activated Chemokine	0.0489114541737106	0.00817802252124377	29183769	0.604572551144831	3.25519865297483e-32	4.62238208722426e-32	98.6238532110092	96.8522783723976
SREBF2-regulon	Activated Chemokine	0.0858048457151089	-0.0135021298259498	11493294.5	0.238095716044211	1.94243957485848e-192	5.20427206848875e-192	100	100
SRF-regulon	Activated Chemokine	0.0186942228231885	-0.0021260236322897	22041143	0.45660552116	9.44185286314365e-07	1.06408183060825e-06	98.8990825688073	97.91130379804
STAT1-regulon	Activated Chemokine	0.0690630312930436	-0.0109689701708959	12108167	0.250833448307436	2.26634034067287e-174	5.64597067325522e-174	100	100
STAT2-regulon	Activated Chemokine	0.0461293524935018	-0.020599841430664	11847569	0.245434885918759	6.42355884235869e-182	1.65844610111806e-181	100	99.9616131508829
STAT5A-regulon	Activated Chemokine	0.107371222731043	0.036643629664358	42548551.5	0.881438114723024	0	0	100	100
TBP-regulon	Activated Chemokine	0.0179479561725272	-0.00302599811939958	22431571	0.464693648913422	1.9847554239067e-05	2.18476953639342e-05	43.4862385321101	50.0429029490132
TCF12-regulon	Activated Chemokine	0.00533665187505766	-0.00379830239616407	22475681.5	0.465607444438506	3.50035488627164e-07	4.00847091814978e-07	19.5412844036697	25.3601589667163
TFDP1-regulon	Activated Chemokine	0.551086236168037	0.0234871301878486	34569044	0.716134201916069	1.05303154988824e-131	2.26561333460803e-131	100	100
TFDP2-regulon	Activated Chemokine	0.0210058675661015	-0.00626784935449581	15417833	0.319396669769932	1.49754818149531e-92	2.62533137990536e-92	100	99.9954839001039
TFEC-regulon	Activated Chemokine	0.100454522722095	0.00913235016586424	30667776.5	0.635315331496234	9.11626594885523e-53	1.36264185761836e-52	100	100
THAP1-regulon	Activated Chemokine	0.0372521001316256	8.91280850861612e-05	24389506.5	0.505254347574792	0.552740113994476	0.560636401337254	100	100
THAP11-regulon	Activated Chemokine	0.179495461598913	0.00104280131889944	25138243	0.520765213766896	0.0189685729210634	0.0196608566043139	100	100
TP53-regulon	Activated Chemokine	0.129760876204049	0.0321771271880439	41432494.5	0.858317817008461	0	0	100	100
USF2-regulon	Activated Chemokine	0.103402593171441	-0.0224222276860152	6721470	0.139242339306601	0	0	100	100
XBP1-regulon	Activated Chemokine	0.181137407268426	-0.0145007902332031	14863753	0.307918318254117	1.95286056246702e-104	3.69741599827088e-104	100	100
YBX1-regulon	Activated Chemokine	0.0967403518691899	0.00159490182849339	27463305.5	0.568931335394166	6.79826530086367e-15	8.54295285595258e-15	100	100
YY1-regulon	Activated Chemokine	0.663217421722516	0.0243305459441425	33074946	0.685182386216034	3.32351633624377e-97	5.8992414968327e-97	100	100
YY2-regulon	Activated Chemokine	0.033470990162198	-0.0179625544685162	16557244.5	0.343000780580936	1.8497666009142e-70	3.01915927965306e-70	82.2018348623853	90.7352210630899
ZBTB33-regulon	Activated Chemokine	0.365877954652536	5.32193036772433e-05	22836055.5	0.4730729718879	0.00234747910846377	0.00248762711493922	100	100
ZNF143-regulon	Activated Chemokine	0.0171032697001461	-0.00638074116902623	13541523.5	0.280526939778844	9.64100080584629e-136	2.10618786835411e-135	100	99.9932258501558
ZNF274-regulon	Activated Chemokine	0.0600095346133211	-0.0054632312247772	19296146.5	0.399740023873181	9.55405520628247e-30	1.33007435224717e-29	100	100
ZNF76-regulon	Activated Chemokine	0.0110399926768242	-0.00360367980082213	17480406.5	0.362125054949335	1.03128916251632e-54	1.55790490507785e-54	98.7155963302752	99.478390461997
ATF1-regulon	Activated NME1	0.125560304367744	0.021461872969762	156920744.5	0.853267789968554	0	0	100	100
ATF3-regulon	Activated NME1	0.0673125520358079	0.0180837640778633	146192473.5	0.794932047836297	0	0	100	100
ATF4-regulon	Activated NME1	0.132435097715441	0.0262901010976888	149416627	0.812463613469829	0	0	100	100
ATF5-regulon	Activated NME1	0.138915290986944	0.0227361205696601	126061245.5	0.685467053391837	0	0	100	99.9975536365193
ATF6-regulon	Activated NME1	0.13402365912673	-0.00265336583860609	102607122	0.557933576615001	2.22782662866752e-37	2.82456590420347e-37	100	100
ATF6B-regulon	Activated NME1	0.0543039480388969	-0.00332193056624079	82519289.2597656	0.448704547004338	1.13026248128184e-29	1.33747726951685e-29	100	99.9119309146953
BACH1-regulon	Activated NME1	0.0453110009091249	0.00225138869224373	98889241	0.537717332329746	8.95714880993797e-17	1.03407734228552e-16	99.9333185152256	99.5229591212662
BATF-regulon	Activated NME1	0.0297817756494759	0.011642797963409	115782260	0.629574333352494	4.16900187846297e-202	7.04759841359216e-202	70.5712380529006	49.6416077500795
BATF3-regulon	Activated NME1	0.138082012545245	0.060962820410377	168422975	0.915811992328261	0	0	100	100
BCL11A-regulon	Activated NME1	0.175095202557603	-0.0326415133289934	25948597	0.141097355136335	0	0	100	100
BHLHE40-regulon	Activated NME1	0.0635444099144618	0.0087619777816877	117686945.5	0.639931197209778	4.21491545991816e-209	7.2110601844383e-209	100	100
BRF2-regulon	Activated NME1	0.0549484006427983	0.0148038579276171	138318147	0.752114833378423	0	0	100	99.6990972918756
CEBPB-regulon	Activated NME1	0.172415111854923	0.0325504455682356	163053385	0.886614462027624	0	0	100	100
CEBPG-regulon	Activated NME1	0.10003425288193	0.0354925851829828	153276291	0.83345081297487	0	0	100	100
CLOCK-regulon	Activated NME1	0.0214136809416	0.00645939882385069	107537590.5	0.58474335230087	5.17213585710454e-88	6.92871029914004e-88	62.3249611024672	49.8568877363799
CREB1-regulon	Activated NME1	0.0314563221185427	-0.012782223124315	48168057	0.26191726068104	0	0	99.9777728384085	99.9951072730386
CREB3-regulon	Activated NME1	0.248606123569203	0.00977532719130753	136691646.5	0.743270620387719	0	0	100	100
CREB3L2-regulon	Activated NME1	0.122463229189436	-0.00478877776967536	89782625.5	0.488199458153599	0.00925769825682471	0.0095955704559789	100	100
CREB3L4-regulon	Activated NME1	0.00799194684792451	-0.00345162397048344	86537616	0.47055448652595	2.89116042148142e-15	3.31084499879324e-15	27.3394087575017	31.7880470680334
CREB5-regulon	Activated NME1	0.0606771924482186	0.0238695273612463	143048127.5	0.777834441201398	0	0	100	99.5816718448027
CREM-regulon	Activated NME1	0.160118160410013	0.0112322749082542	131892044	0.717172437952047	0	0	100	100
CTCF-regulon	Activated NME1	0.367551057630833	-0.00365120898776761	87471379	0.47563188973292	7.70385876439825e-08	8.16379063092949e-08	100	100
CUX1-regulon	Activated NME1	0.0592464930622106	-0.0193723255514861	29111489.5	0.158295809693649	0	0	100	100
